EDGE_ID,FROM_ID,TO_ID,NAME,PRIORITY,TYPE
-148017607#1,63000442,1611281597,,2,highway.service
-148017607#2,1611281643,63000442,,2,highway.service
-148017607#3,1611281634,1611281643,,2,highway.service
-148017611,1611281650,1611281628,,2,highway.service
-148017614,62793837,62695739,,2,highway.service
-148017620,1611281603,1611281637,,2,highway.service
-148017621,1611281630,1611281668,,2,highway.service
-148017625,1611281639,1611281653,,2,highway.service
-148017628,1611281614,1611281607,,2,highway.service
-148017629,1611281664,1611281655,,2,highway.service
-148017630,1611281683,1611281664,,2,highway.service
-148017631#0,1611281672,1611281655,,2,highway.service
-148017631#1,1611281653,1611281672,,2,highway.service
-148017631#2,1611281689,1611281653,,2,highway.service
-148017632,1611281678,1611281639,,2,highway.service
-148017633#0,62965903,62817120,,2,highway.service
-148017633#1,62853743,62965903,,2,highway.service
-148017633#2,63048878,62853743,,2,highway.service
-148017633#3,62829507,63048878,,2,highway.service
-148017634,1611281666,1611281672,,2,highway.service
-148017637#0,1611281637,1611281689,,2,highway.service
-148017637#1,1611281617,1611281637,,2,highway.service
-148017640,1611281676,1611281634,,2,highway.service
-152581901#0,1653894178,1653894158,,2,highway.service
-152581901#1,1653894070,1653894178,,2,highway.service
-152581902,1653894107,1653894201,,2,highway.service
-152581903#0,1653894199,1653894150,,2,highway.service
-152581903#1,1653894088,1653894199,,2,highway.service
-152581904,1653894167,cluster_1653894066_1653894212,,2,highway.service
-152581905,1653894149,1653894155,,2,highway.service
-152581906,1653894201,1653894135,,2,highway.service
-152581910,1653894064,1653894153,,2,highway.service
-152581911#0,cluster_1653894147_1653894156,1653894165,,2,highway.service
-152581913#0,1653894219,1653894052,,2,highway.service
-152581913#1,1653894208,1653894219,,2,highway.service
-152581914,1653894189,1653894184,,2,highway.service
-152581915,1653894109,1653894148,,2,highway.service
-152581916#0,1653894064,cluster_1653894147_1653894156,,2,highway.service
-152581916#1,1653894191,1653894064,,2,highway.service
-152581916#2,1653894178,1653894191,,2,highway.service
-152581917#0,1653894184,1653894086,,2,highway.service
-152581917#1,1653894135,1653894184,,2,highway.service
-152581919,1653894199,1653894218,,2,highway.service
-152581922,62984971,1653894107,,2,highway.service
-152581924,1653894218,1653894205,,2,highway.service
-152581927,1653894185,1653894200,,2,highway.service
-152581928,1653894150,1653894182,,2,highway.service
-152581929,cluster_1653894113_1821439319,1653894110,,2,highway.service
-152581930,cluster_1653894157_1653894196,1653894161,,2,highway.service
-152581931,1653894071,cluster_1653894157_1653894196,,2,highway.service
-152581932,1653894138,1653894088,,2,highway.service
-152581933,1653894160,1653894072,,2,highway.service
-152581934,1653894214,1653894213,,2,highway.service
-152581935,1653894191,1653894126,,2,highway.service
-152581937,1653894220,1653894152,,2,highway.service
-152582734,1653907236,1653907097,,2,highway.service
-152582736#0,1653907137,1653907067,,2,highway.service
-152582736#1,1315429977,1653907137,,2,highway.service
-152582737,1653907192,1653907223,,2,highway.service
-152582740,1315430004,1653907176,,2,highway.service
-152582742,1653907131,1653907212,,2,highway.service
-152582743,1653907149,1315430074,,2,highway.service
-152582746#0,1653907252,1653907137,,2,highway.service
-152582746#1,1653907212,1653907252,,2,highway.service
-152582749#0,1653907114,cluster_1653907094_1653907141,,2,highway.service
-152582749#1,1653907263,1653907114,,2,highway.service
-152582749#2,1653907114,1653907263,,2,highway.service
-152582753,1653907204,cluster_1653907094_1653907141,,2,highway.service
-152582754#0,1653907159,1653907101,,2,highway.service
-152582754#1,1653907227,1653907159,,2,highway.service
-152582754#2,1653907260,1653907227,,2,highway.service
-152582755,1653907195,1653907269,,2,highway.service
-152582756,1653907245,1653907234,,2,highway.service
-152582766,1653907239,1653907247,,2,highway.service
-152582768,1653907144,1653907252,,2,highway.service
-152582769#0,1653907269,1315430082,,2,highway.service
-152582769#1,1653907097,1653907269,,2,highway.service
-152582769#2,cluster_1653907094_1653907141,1653907097,,2,highway.service
-152582769#4,1315430074,cluster_1653907094_1653907141,,2,highway.service
-152582774#0,1653907128,1653907098,,2,highway.service
-152582774#1,1653907227,1653907128,,2,highway.service
-152582774#2,1653907159,1653907227,,2,highway.service
-152582774#3,1653907223,1653907159,,2,highway.service
-152582774#4,1653907128,1653907223,,2,highway.service
-152748845#0,1348330475,1348330970,,2,highway.service
-152748845#1,1348330829,1348330475,,2,highway.service
-152754223#0,1655381162,1655381225,,2,highway.service
-152754223#1,1655381444,1655381162,,2,highway.service
-152754228,1655381382,1655381248,,2,highway.service
-152754264#0,1655381225,1655381444,,2,highway.service
-152754264#1,1655381248,1655381225,,2,highway.service
-152754264#2,1655381336,1655381248,,2,highway.service
-152754305#0,1655381382,1655381336,,2,highway.service
-152754305#1,1655381162,1655381382,,2,highway.service
-155354123,1677630583,2387758955,,2,highway.service
-155354124,1677630562,1677630620,,2,highway.service
-168032199#0,1793456323,1793456328,,2,highway.service
-168032199#1,1793456330,1793456323,,2,highway.service
-168032200#0,1793456323,1793456327,,2,highway.service
-168032200#1,1793456320,1793456323,,2,highway.service
-168032202#0,1793456327,1793456331,,2,highway.service
-168032202#1,1793456330,1793456327,,2,highway.service
-168032202#2,1793456325,1793456330,,2,highway.service
-168041839#0,1793512571,1793512572,,2,highway.service
-168041839#1,cluster_1793536938_1793543533,1793512571,,2,highway.service
-168041839#2,1793558238,cluster_1793536938_1793543533,,2,highway.service
-168041841#0,1793512577,1793512569,,2,highway.service
-168041841#1,1793512574,1793512577,,2,highway.service
-168041841#2,62727923,1793512574,,2,highway.service
-168044352#0,1793536909,1793536941,,2,highway.service
-168044352#1,1793536927,1793536909,,2,highway.service
-168044353#0,1793536941,1793536932,,2,highway.service
-168044353#1,1793536909,1793536941,,2,highway.service
-168045128,cluster_1793536938_1793543533,1793543534,,2,highway.service
-168138263,1794392658,1794392627,,2,highway.service
-168138265,1794392654,1794392645,,2,highway.service
-168138266#0,1794392630,1794392658,,2,highway.service
-168138266#1,1794392647,1794392630,,2,highway.service
-168138266#2,1794392657,1794392647,,2,highway.service
-168138266#3,1794392622,1794392657,,2,highway.service
-168138267,1794392657,1794392661,,2,highway.service
-168138268,1794392630,1794392626,,2,highway.service
-168138269#0,1794392654,1794392618,,2,highway.service
-168138269#1,1794392640,1794392654,,2,highway.service
-168138269#2,1794392651,1794392640,,2,highway.service
-168138270#0,1794392635,1794392653,,2,highway.service
-168138270#1,1794392647,1794392635,,2,highway.service
-168138271,1794392646,1794392634,,2,highway.service
-168138272#0,1794392645,1599403532,,2,highway.service
-168138272#1,1794392618,1794392645,,2,highway.service
-168138273#0,1794392661,1794392655,,2,highway.service
-168138273#1,1794392635,1794392661,,2,highway.service
-168138273#2,1794392626,1794392635,,2,highway.service
-168138273#3,1794392627,1794392626,,2,highway.service
-168138274#0,1794392634,1794392658,,2,highway.service
-168138274#1,1794392646,1794392634,,2,highway.service
-168138274#2,1794392640,1794392646,,2,highway.service
-171045846#0,1821439304,cluster_1653894113_1821439319,,2,highway.service
-171045846#1,1821439261,1821439304,,2,highway.service
-171045846#2,cluster_1653894066_1653894212,1821439261,,2,highway.service
-171045851,1821439261,1821439304,,2,highway.service
-175951129#0,62911799,62556009,Lafayette Boulevard,4,highway.residential
-175951129#1,62910626,62911799,Lafayette Boulevard,4,highway.residential
-175951129#2,62816519,62910626,Lafayette Boulevard,4,highway.residential
-175951129#3,62939673,62816519,Lafayette Boulevard,4,highway.residential
-175951129#4,63030247,62939673,Lafayette Boulevard,4,highway.residential
-175951129#5,62629586,63030247,Lafayette Boulevard,4,highway.residential
-175951129#6,62626000,62629586,Lafayette Boulevard,4,highway.residential
-175951129#7,63060489,62626000,Lafayette Boulevard,4,highway.residential
-187141879,1978960555,62752502,Ford Avenue,7,highway.secondary
-187141881#0,1978960554,1978960555,Ford Avenue,7,highway.secondary
-187141881#1,1978960553,1978960554,Ford Avenue,7,highway.secondary
-187141881#2,1978960552,1978960553,Ford Avenue,7,highway.secondary
-187141881#3,1978960551,1978960552,Ford Avenue,7,highway.secondary
-187141881#4,62847731,1978960551,Ford Avenue,7,highway.secondary
-219357173#0,62633692,62633673,Parke Lane,6,highway.tertiary
-219357173#1,62633743,62633692,Parke Lane,6,highway.tertiary
-222837013,62704578,62704573,,4,highway.residential
-228618576#0,1595619320,62602955,3rd Street,4,highway.residential
-228618576#1,1595619372,1595619320,3rd Street,4,highway.residential
-228618576#10,62738209,1611253164,3rd Street,4,highway.residential
-228618576#2,1595619275,1595619372,3rd Street,4,highway.residential
-228618576#3,1595619219,1595619275,3rd Street,4,highway.residential
-228618576#4,62855782,1595619219,3rd Street,4,highway.residential
-228618576#5,4895450332,62855782,3rd Street,4,highway.residential
-228618576#6,62662440,4895450332,3rd Street,4,highway.residential
-228618576#7,3248125802,62662440,3rd Street,4,highway.residential
-228618576#8,62773648,3248125802,3rd Street,4,highway.residential
-228618576#9,1611253164,62773648,3rd Street,4,highway.residential
-228618578#0,1611253089,62738214,5th Street,4,highway.residential
-228618578#1,62752290,1611253089,5th Street,4,highway.residential
-228618578#2,4895450334,62752290,5th Street,4,highway.residential
-228618578#3,62662447,4895450334,5th Street,4,highway.residential
-228618578#4,1315585555,62662447,5th Street,4,highway.residential
-228618578#5,62752292,1315585555,5th Street,4,highway.residential
-228618579#0,1599468913,62738209,3rd Street,4,highway.residential
-228618579#1,63010575,1599468913,3rd Street,4,highway.residential
-228618579#2,4895450338,63010575,3rd Street,4,highway.residential
-228618579#3,cluster_62852056_62852092,4895450338,3rd Street,4,highway.residential
-228618579#5,62933532,cluster_62852056_62852092,3rd Street,4,highway.residential
-228618581#0,1595619151,62602959,5th Street,4,highway.residential
-228618581#1,62752294,1595619151,5th Street,4,highway.residential
-228618581#2,62752297,62752294,5th Street,4,highway.residential
-228618581#3,62752298,62752297,5th Street,4,highway.residential
-228618581#4,62752300,62752298,5th Street,4,highway.residential
-228618581#5,3738244344,62752300,5th Street,4,highway.residential
-228618581#6,62752303,3738244344,5th Street,4,highway.residential
-228618581#7,cluster_4706460839_62639193,62752303,5th Street,4,highway.residential
-228618581#8,4706460850,cluster_4706460839_62639193,5th Street,4,highway.residential
-228618581#9,4706460855,4706460850,5th Street,4,highway.residential
-228618583#0,1595619300,62602959,Eureka Road,7,highway.secondary
-228618583#1,62602956,1595619300,Eureka Road,7,highway.secondary
-228618583#2,1595619235,62602956,Eureka Road,7,highway.secondary
-228618583#3,1595619344,1595619235,Eureka Road,7,highway.secondary
-228618583#4,cluster_1595619306_1595619341,1595619344,Eureka Road,7,highway.secondary
-228618583#6,62602955,cluster_1595619306_1595619341,Eureka Road,7,highway.secondary
-228618584#0,4895450344,62752277,5th Street,4,highway.residential
-228618584#1,cluster_62752279_62752283,4895450344,5th Street,4,highway.residential
-228618584#3,4895450340,cluster_62752279_62752283,5th Street,4,highway.residential
-228618584#4,62752285,4895450340,5th Street,4,highway.residential
-228618584#5,1611253139,62752285,5th Street,4,highway.residential
-228618584#6,62738214,1611253139,5th Street,4,highway.residential
-228618585#0,1595619149,62602955,Eureka Road,7,highway.secondary
-228618585#1,1595619229,1595619149,Eureka Road,7,highway.secondary
-228618585#2,cluster_1595619240_1595619264,1595619229,Eureka Road,7,highway.secondary
-228618585#4,1595619230,cluster_1595619240_1595619264,Eureka Road,7,highway.secondary
-228618586,62738213,62738209,Oak Street,6,highway.tertiary
-228618587#0,1315585846,62752292,5th Street,4,highway.residential
-228618587#1,1595619290,1315585846,5th Street,4,highway.residential
-228618587#2,62602959,1595619290,5th Street,4,highway.residential
-228618588#0,4895450349,62933532,3rd Street,4,highway.residential
-228618588#1,63047646,4895450349,3rd Street,4,highway.residential
-228618588#2,62960636,63047646,3rd Street,4,highway.residential
-228618588#3,62929154,62960636,3rd Street,4,highway.residential
-228618588#4,62757601,62929154,3rd Street,4,highway.residential
-228618588#5,63054371,62757601,3rd Street,4,highway.residential
-228618588#6,62847719,63054371,3rd Street,4,highway.residential
-228618588#7,62640321,62847719,3rd Street,4,highway.residential
-228618588#8,62659047,62640321,3rd Street,4,highway.residential
-228618589#0,62704594,62749966,Oak Street,6,highway.tertiary
-228618589#1,62738223,62704594,Oak Street,6,highway.tertiary
-228618589#2,62738224,62738223,Oak Street,6,highway.tertiary
-228618589#3,62738226,62738224,Oak Street,6,highway.tertiary
-228618589#4,62738227,62738226,Oak Street,6,highway.tertiary
-228618589#5,62672937,62738227,Oak Street,6,highway.tertiary
-230253097,1677630617,1677630524,,2,highway.service
-230253098,1677630562,1677630583,,2,highway.service
-230253099,1677630572,1677630562,,2,highway.service
-230253100,1677630529,1677630562,,2,highway.service
-230253101,1677630600,1677630617,,2,highway.service
-230253102,1677630524,1677630572,,2,highway.service
-230253103,1677630600,1677630583,,2,highway.service
-230253104,1677630620,1677630597,,2,highway.service
-230253105,1677630560,1677630620,,2,highway.service
-230253106,1677630583,1677630560,,2,highway.service
-230253107,1677630572,1677630600,,2,highway.service
-230253108,1677630621,1677630572,,2,highway.service
-230253109,1677630529,1677630621,,2,highway.service
-230253110#0,3882853955,1677630529,,2,highway.service
-230253110#1,1677630597,3882853955,,2,highway.service
-230260479,1610892533,1610892456,,2,highway.service
-230260480,cluster_1610892530_2387844909,1610892405,,2,highway.service
-230260481,1610892405,1610892533,,2,highway.service
-233525769#0,62817120,62589435,Edison Street,4,highway.residential
-233525769#1,62727865,62817120,Edison Street,4,highway.residential
-233525769#2,62817124,62727865,Edison Street,4,highway.residential
-233525769#3,62765314,62817124,Edison Street,4,highway.residential
-249212529#0,62832515,62858589,Pennsylvania Road,7,highway.secondary
-249212529#1,62858593,62832515,Pennsylvania Road,7,highway.secondary
-249212529#11,1611272181,cluster_1611272200_62858609,Pennsylvania Road,7,highway.secondary
-249212529#12,62858610,1611272181,Pennsylvania Road,7,highway.secondary
-249212529#13,62731719,62858610,Pennsylvania Road,7,highway.secondary
-249212529#14,3806333866,62731719,Pennsylvania Road,7,highway.secondary
-249212529#15,cluster_62727954_62855541,3806333866,Pennsylvania Road,7,highway.secondary
